,x,y,color,scale
82,0.4494542044798958,0.870740330382658,red,168.66095800383056
83,0.329386691844996,0.5351781943018253,red,141.26550372994646
84,0.6398870516860213,0.09617053674941312,red,160.9923879179302
85,0.45033039998254276,0.16488591547987086,red,105.54370805277587
86,0.030081994185628735,0.4432659033837204,red,34.662706787945254
87,0.3597630432964596,0.7262330820911111,red,186.613743359167
88,0.3272533829366583,0.9251407542917185,red,188.65164924044936
89,0.8116569883151828,0.9777154074853893,red,181.31432618216445
90,0.5739684633664341,0.26583242907946314,red,87.81150742980645
91,0.8833693338878835,0.6360802483214071,red,93.81253019967527
92,0.37871621957626633,0.1170053633929301,red,121.27188338733927
93,0.33778590038628653,0.9352147617134539,red,49.21662080988618
94,0.3583572203459846,0.7507551812651841,red,26.99232288385016
95,0.30560531887182296,0.7018827791708311,red,151.91679409893572
96,0.7996185763578583,0.6856293656763711,red,86.0553233119409
97,0.9247854360412121,0.40741577678708674,red,169.62527996463456
98,0.375032666406819,0.0611842396825889,red,142.32587308597587
99,0.6252664001038036,0.5755841357884794,red,80.00117036153853
100,0.14793872434490352,0.47276317130947465,red,111.51403839020924
101,0.5280827381603422,0.0034703518764939156,red,79.18729258804325
102,0.07257654569111371,0.901674562699707,red,158.96212491620233
103,0.9041836586023907,0.8361496038400846,red,150.48864676516737
104,0.019379331787519605,0.8520262233872604,red,48.69118854490297
105,0.05320927173704193,0.4307834890557283,red,139.00119620016162
106,0.4671160878036653,0.38208672680024025,red,65.6846728519145
107,0.03004635197854788,0.6186469863795538,red,130.46682694107315
108,0.007445938696856835,0.14743877346073542,red,189.78508687887296
109,0.9527945545451743,0.2779139966137937,red,147.46945228308556
110,0.5447602721142395,0.3991951576919994,red,73.71472316852059
111,0.4186056944176524,0.23594772096957461,red,34.42622882705913
112,0.8448816212673756,0.4420208007985884,red,180.40970031294538
113,0.6770191850056203,0.660028949998566,red,103.50815736597146
114,0.7881971368968311,0.5062486985190452,red,99.51787361403774
115,0.6338340902090445,0.7515365331196528,red,144.0065681209404
116,0.5597370943822676,0.12192835150710424,red,69.81454330294024
117,0.3466827823822466,0.7144121928524498,red,150.97499530491982
118,0.3739832823841063,0.29462832975311937,red,53.180928849413164
119,0.05278714231343362,0.8219698827393722,red,187.1812742175195
120,0.7466847511115438,0.7051611431830667,red,97.53847238937298
121,0.6022337641314696,0.9747928020709913,red,96.44490079913903
122,0.33798721469472315,0.5477381312818069,red,183.68187284897292
123,0.398681539647708,0.5260836783781371,red,69.4164746767741
124,0.5248064869548049,0.1862683587496039,red,178.0804995936877
125,0.2986603282450093,0.3828289116840661,red,46.262974960400015
126,0.3698686081901297,0.6157940111181126,red,156.76766215151505
127,0.5235870659906667,0.6050692132762677,red,81.72744321991034
128,0.9453151432260476,0.3019211293884678,red,112.42623943640555
129,0.8239716980815442,0.08092383858370733,red,179.74220642619738
130,0.7328208352068778,0.7158325284801021,red,41.72052644890385
131,0.29121302770826907,0.5773422290131128,red,6.976506937360583
132,0.5057554045635059,0.6383860202624443,red,177.1096757790063
133,0.8507790082003076,0.2984703522797255,red,38.58072290010559
134,0.6505647942164503,0.06336593358855813,red,192.78060221028827
135,0.43871601329466947,0.5524794163997452,red,117.97282803509195
136,0.48791105341648056,0.15370645744997313,red,148.5306134462443
137,0.37620209343005173,0.2037083106615748,red,52.60737370411612
138,0.3188724709199321,0.5817837532216754,red,98.61863332390479
139,0.5765469921976003,0.27624608425516983,red,27.844166213669254
140,0.19484570334943052,0.7658338319009687,red,127.53123715852898
141,0.7171197411125393,0.8747124833994273,red,129.15265180693564
142,0.6927513884858407,0.6761349375095175,red,191.65149029972136
143,0.6562477911881273,0.8046908142771513,red,169.4768623433441
144,0.7238684332063964,0.882437390518996,red,121.19851181720445
145,0.8270425884906455,0.9324975161144983,red,55.7871130821898
146,0.7749576271255639,0.6533564386813334,red,137.16639127842524
147,0.9367602678610799,0.053060026938943405,red,24.66027770717436
148,0.11762388315153482,0.988391565316557,red,176.56727525483157
149,0.7082964136657751,0.5664600590503055,red,25.133830099787914
150,0.03238450241217161,0.8025540547030379,red,173.86023443224187
151,0.4771710066719005,0.7831544038709185,red,134.60014301023264
152,0.5554308444752732,0.33818317456091085,red,2.927460474686683
153,0.5165543895379194,0.6499958829892972,red,13.396642002257408
154,0.1874185254014593,0.5645529938337859,red,128.4938367208476
155,0.1788791887805531,0.556604638859248,red,157.89273843166887
156,0.8011922345580271,0.27423013516872874,red,191.86623248324068
157,0.5713802136383918,0.6241280417189141,red,92.46970692197397
158,0.18183067344526438,0.7571780441028629,red,62.718112631769785
159,0.3844303074976403,0.7910571470390699,red,180.46489678997523
160,0.28874286186222475,0.6095399847331925,red,80.34182607588625
161,0.06339246657764497,0.6948333481323292,red,151.7176426988351
162,0.9923552093329633,0.037809014229117754,red,87.12584923506321
163,0.19449917768638536,0.7437852588706845,red,50.78712659031428
164,0.3301644223402058,0.0900458508669425,red,128.04072105723432
165,0.7470666721189596,0.970169679931843,red,100.57842986032004
166,0.6051421841107839,0.9121465914848873,red,192.3098306166748
167,0.2755057153410797,0.8171003659089485,red,121.36533988074827
168,0.9653101049133522,0.5042001254209566,red,2.8759400028047333
169,0.7114223005237333,0.34372118436288013,red,160.7080857818455
170,0.40604994202850075,0.8899011345173603,red,123.86705656178307
171,0.8661228501897571,0.18680963627062708,red,176.62884215330536
172,0.21364956056821982,0.3671016775974293,red,38.1320239730625
173,0.45457785629516867,0.9114296732825854,red,160.02145046971583
174,0.48675476091039427,0.8252670200054039,red,97.34845995607482
175,0.7014303401440912,0.7470012948979831,red,181.728428066196
176,0.5813388721579001,0.13033183197906262,red,5.015755026326296
177,0.494019425395813,0.06611992491029606,red,103.83092628014026
178,0.8801973101316721,0.04971097641200073,red,66.85521642745964
179,0.20112482245713548,0.020888558344792196,red,170.04899764168567
180,0.2143302758498623,0.8474584255160116,red,146.47704542473494
181,0.8818778754647892,0.11432715984598274,red,59.110819040570675
182,0.1720563146623817,0.3249324590770497,red,150.94351254219347
183,0.18412016590511682,0.26938281189806,red,186.81975734900226
184,0.9697619708640258,0.2064169714552363,red,139.70204527018885
185,0.7185222715282222,0.9234275013215726,red,120.76037890410404
186,0.8159575359881024,0.2902502827977623,red,54.40244594235158
187,0.6733636290379391,0.23515326757426924,red,50.36234180401764
188,0.8257674815119329,0.7641874578559522,red,40.595620870454695
189,0.8677610189025253,0.8202803655900248,red,5.624973080347284
190,0.3666169685687434,0.010821504241840585,red,17.230329902385133
191,0.0026407465423111676,0.9462131379932996,red,110.78487939502584
192,0.006417453858219013,0.8682888140689008,red,9.69224200115304
193,0.01111925558611937,0.36270896006541953,red,187.28845476747517
194,0.9305339075678202,0.1543497450775747,red,30.544520967064216
195,0.9557114340702224,0.9759203905787476,red,116.23639226335185
196,0.8507952789122302,0.42048338636392535,red,138.7160703909061
197,0.44578195486009053,0.8485874771314578,red,103.49711105727326
198,0.05622088965354122,0.6438403560650209,red,111.24729055898621
199,0.3243924570542125,0.8927885706715295,red,88.06109252848324
200,0.41952548876402806,0.5143152617063056,red,133.3128836735373
201,0.7498870635796575,0.8119497530227636,red,52.78785501259702
202,0.7922895596878755,0.7626307227907063,red,143.36925288299793
203,0.9853346477255404,0.39492222814150135,red,151.2116725562293
204,0.9020540973340172,0.02016387989576629,red,180.5536733494862
205,0.23335287568683416,0.12027725322036653,red,92.72790981326935
206,0.23236196102856344,0.39419167852766146,red,42.638114899936895
207,0.6102309129252095,0.9586804692397353,red,42.082560162750624
208,0.5440148733834949,0.5522115209441859,red,34.628250328055124
209,0.391101309207039,0.14113250268417743,red,192.251203294306
210,0.2052931700579972,0.08128212912057386,red,94.16681144417878
211,0.520983701646734,0.3651539597526827,red,52.26811836180294
212,0.7353236721437677,0.1788825307155223,red,104.32663660562491
213,0.7121947388893486,0.7038345846439078,red,125.78543662458799
214,0.6203962201989858,0.9397400489818974,red,106.30450449991946
215,0.9589845811293775,0.9210149880933385,red,193.96294508096315
216,0.8430657554864559,0.7896430621328568,red,64.87087116109367
217,0.6591183654108231,0.1889662813330466,red,104.14546323152942
218,0.6120463298497741,0.6343997182722654,red,136.20623261723736
219,0.537581736642021,0.3160552553768149,red,20.2838764195554
220,0.05730087433789388,0.9995398877350878,red,78.0845374442652
221,0.05757196232713058,0.739037180803381,red,141.40061492582603
222,0.9593139871257915,0.9741681723424724,red,134.3984176945346
223,0.23171268517643673,0.3093836028970488,red,169.53486232618567
224,0.5261540454838455,0.8886427937273466,red,146.32178897135887
225,0.7279977155590632,0.25628966930242536,red,69.20630679159072
226,0.5537467439993212,0.056173880237951446,red,11.19968702998191
227,0.6416005697898097,0.12402680751628392,red,38.73630980637191
228,0.014178450461878933,0.49856728913269543,red,2.1909228117185986
229,0.34465198971157085,0.6001975011290457,red,17.923771794539878
230,0.23899019256229892,0.20923149897717996,red,160.4482866276282
231,0.4790710902348825,0.0018933215683433202,red,38.52354611956963
232,0.36902743133078986,0.3877630597092766,red,190.29637987250376
233,0.10575915437483596,0.1466398365034013,red,15.73935066071277
234,0.8534609392753727,0.023995725009639535,red,126.65751331851544
235,0.8057886002032776,0.5677285363312489,red,59.64604898913135
236,0.8751880819783678,0.7380077441993156,red,196.06136329330798
237,0.6668498920738385,0.3283313338938272,red,115.04575496064524
238,0.01012319594572908,0.7362649847386775,red,167.7654450728749
239,0.5993844352203442,0.747409260307005,red,72.20630566475221
240,0.8938236754723715,0.006727702835237159,red,76.64909759076717
241,0.9178291038858472,0.37852948657710095,red,1.196690554003843
242,0.393276553154724,0.31781347674664717,red,159.57292441160067
243,0.010716591057265856,0.17861551068304293,red,45.5670262315687
244,0.8411835031445257,0.5443051620513053,red,104.06076348833373
245,0.12887206695148368,0.4669009823408319,red,192.17162941877416
246,0.767108176458847,0.6207821100456484,red,185.08541091179677
247,0.483365372491418,0.08106913730249221,red,127.52444915723909
248,0.8931302379551799,0.36206919285308925,red,46.44187004354696
249,0.6685712701827892,0.9875442763712051,red,53.36928816861337
250,0.9623110102089566,0.000662259441606583,red,136.46823240982442
251,0.5038805326710672,0.4206299325934594,red,61.54510413980763
252,0.6904905545610249,0.09133825937902962,red,119.4378065447919
253,0.08859625730286869,0.5831578022313997,red,85.95637390469513
254,0.4042281224378683,0.8175007537753507,red,142.9325353693357
255,0.1887909170257691,0.9072166465029214,red,175.95268021682529
256,0.450982052196082,0.566134854694595,red,174.85315750061437
257,0.09384001989117441,0.9994991738739974,red,176.1000623892894
258,0.9225961000289115,0.48530995742996597,red,94.45957663397945
259,0.9534344171536208,0.9498447699029168,red,39.69499424708427
260,0.7404458304057923,0.5944259142846117,red,76.46270365898107
261,0.680076249460123,0.8531523133273942,red,89.95170756488172
262,0.6934019228366598,0.5613680910891223,red,130.43662539636153
263,0.7999531825773945,0.521436457400558,red,87.53717691340917
264,0.8094737006693324,0.17876352449352828,red,100.5046950267713
265,0.1705418013799146,0.7784724677147189,red,13.311938608483786
266,0.060547870951868865,0.7846704716874845,red,149.7685056707562
267,0.8660198350427425,0.8321964694093925,red,180.23234156468538
268,0.2207103480277277,0.030255727735622573,red,57.75796254233319
269,0.9966659588276322,0.7730973657809053,red,2.1406359855804524
270,0.9042959310993367,0.8586898911866764,red,15.521065545098311
271,0.17024312347561843,0.17270329184574995,red,161.71580310171797
272,0.9279063957453801,0.1892737809878876,red,69.36865926903162
273,0.08177650514119061,0.39363517872480625,red,126.00776383414008
274,0.8679226342060251,0.3418936901629752,red,83.22464827109354
275,0.5284854548834088,0.3064755378100371,red,60.519799505576486
276,0.09342330134241839,0.5880146740597408,red,74.72096352732942
277,0.5155009939404488,0.8672721676881501,red,145.34969775164487
278,0.18870908551352839,0.8273101784872309,red,142.8157326857396
279,0.7815702905012987,0.7228137286088828,red,18.64405595540022
280,0.4910828476171146,0.5755925711587387,red,55.71261379939947
281,0.11886699037497417,0.7436205385285874,red,107.9331224601749
282,0.43210323692882346,0.8636093750614896,red,145.57046962059056
283,0.24376201662528663,0.8272639984743219,red,131.31221405793235
284,0.18225754264863736,0.3942776357646891,red,74.44657704347053
285,0.8841557500009508,0.8694739378850075,red,158.47538861171276
286,0.8284943981607388,0.9085497723454511,red,110.70748800859967
287,0.806062740384144,0.37036857414957436,red,162.48614829323807
288,0.9010276161478991,0.5047820561723846,red,81.57487150200143
289,0.8737192356154216,0.5057684643885165,red,59.061374955633326
290,0.6279833882365398,0.5777893097649849,red,54.52329589057621
291,0.31659542549181086,0.6497577169171651,red,178.45928916309447
292,0.9131983227440901,0.8656431712750482,red,1.8565728145774063
293,0.7764626336642966,0.790556089539793,red,132.06834755350172
294,0.3296428651603931,0.15095523958265444,red,167.35188052459634
295,0.7433973582298542,0.7157829005589478,red,166.17272717276109
296,0.4240155727048184,0.2814414108482517,red,54.78400806093045
297,0.03280212666243809,0.765429647156461,red,64.4062936852415
298,0.4376045797347563,0.02632994826048418,red,122.15952242630681
299,0.151232834254327,0.6619697383823674,red,145.02130368143352
300,0.5706864699654807,0.05469881635616125,red,49.241745090052035
301,0.6714887004301178,0.04136837437677954,red,100.38189408731316
302,0.8966218624329508,0.7233203574459931,red,82.08708274293544
303,0.8991226594401381,0.890154744933505,red,7.737338621627288
304,0.9005882889719953,0.0659634004850641,red,113.94424783440734
305,0.8990169982268814,0.3028533143257719,red,97.47988020991916
306,0.43401678748345873,0.49231694031947515,red,118.02376433481018
307,0.20063657605173968,0.25435504789273033,red,102.72744944530474
308,0.888232346849695,0.7052187724743878,red,156.51645576270616
309,0.7746665290628562,0.32115944628009896,red,108.23736891854357
310,0.7922959885705052,0.8957314778086343,red,58.2607755163844
311,0.48859913154907686,0.33535548816414584,red,10.039991640595481
312,0.4469266414252736,0.7009830878580028,red,160.99682986899552
313,0.04679585158707644,0.46176509107817065,red,127.03577572160245
314,0.5484752975130129,0.6671649860418793,red,25.80331217924099
315,0.15532518260704464,0.7362033172478886,red,188.83504171949
316,0.7788655365677777,0.6986035265162761,red,108.98836284441667
317,0.8890146331272871,0.8922627529420512,red,34.707917810294255
318,0.34194895657117386,0.5389389235407055,red,157.56067822420698
319,0.7681600328172317,0.24609307272901726,red,172.7228453803682
320,0.14667754856773552,0.6088141775343417,red,92.37495676230138
321,0.5856919831490892,0.4360257985057089,red,24.57121736823824
322,0.05910021483138528,0.23640920054637093,red,199.12526422279052
323,0.13420747713663594,0.8612501670069529,red,197.45738099382822
324,0.8440416315371116,0.10346489849574436,red,14.820154915601735
325,0.06601965821315914,0.025013324521361624,red,101.20505222030711
326,0.32379419618941185,0.7066248638660544,red,145.3416786794632
327,0.5380463960202885,0.550640783798912,red,71.9376023154499
328,0.9012773040807716,0.3783703257912171,red,42.064770088221046
329,0.1267186223321286,0.9841855828335749,red,186.81715209841005
330,0.31025260288236145,0.9013547339491152,red,95.81457052058097
331,0.12000124461742345,0.34167641818858596,red,141.63695623475277
332,0.4117543977476208,0.35526387434080564,red,34.40336524510212
333,0.6659822507279298,0.21790867928660207,red,109.51275799053653
334,0.8259417817429577,0.7796468215160254,red,40.686376778939206
335,0.17529522660798358,0.558205897931816,red,155.30739732663764
336,0.9260671404274714,0.02347050533993189,red,31.82042556116724
337,0.15073278598407136,0.16603067207735833,red,141.25491795853853
338,0.7264536959887274,0.3305032539940438,red,67.2554271858961
339,0.14714336520971416,0.05900651580334115,red,125.15014077757844
340,0.04133809691170287,0.1906821662361562,red,177.22531900168707
341,0.31375241152274547,0.28746064117791714,red,111.0371952638919
342,0.5758513525696113,0.41767927868254806,red,79.58626749607929
343,0.3032686148238155,0.19679998552995048,red,150.66429883277948
344,0.08122530769833491,0.009246451202390427,red,167.81686005783953
345,0.6143477569439404,0.9613889361303354,red,95.71189578136745
346,0.020476379976261727,0.2847894552446415,red,197.71230187991037
347,0.954280672870558,0.2535212251823843,red,46.995047844592804
348,0.1369125614451442,0.24298063332861208,red,92.03042044658012
349,0.6251478932485355,0.834785018480463,red,113.79372442837364
350,0.013968742177335569,0.8846075608629079,red,37.24415238642473
351,0.1383620682273724,0.7094757700826174,red,88.69869158511617
352,0.3600255797294084,0.19232043639161045,red,3.51910360995884
353,0.8716831120719973,0.8605244903568435,red,68.90668105377067
354,0.4362355625320544,0.7062077237095291,red,129.04571923877313
355,0.4347685016330771,0.010555371243345824,red,7.717950642427196
356,0.038035241967683264,0.6708924672914076,red,141.27448669270157
357,0.48366114906997637,0.33237847806542964,red,135.13836456658325
358,0.9580282953185373,0.3854756535930517,red,145.47118877625041
359,0.32353448915979954,0.9579234085663005,red,31.56283728015623
360,0.6128999306843864,0.23672062312197217,red,90.81821140613448
361,0.3036800710908102,0.2487553981364493,red,122.65868359134609
362,0.2652367929853733,0.08869382420613803,red,116.96971485975696
363,0.4877105704455902,0.4080302135499624,red,96.39655698154326
364,0.07364599380152292,0.09295472898244717,red,186.8831517771764
365,0.03394242719218021,0.865245867757063,red,183.46173592020324
366,0.2635100138661627,0.676840962156762,red,160.6032261729353
367,0.9407474642534571,0.7838486404406373,red,151.96542167879352
368,0.38525839270221474,0.40040282900402824,red,132.76708746656635
369,0.7644142163868132,0.3963887601214201,red,70.47516186283198
370,0.9067254193664694,0.889982327124928,red,176.58072148577727
371,0.37773415994591697,0.9439225771820585,red,81.3986972391401
372,0.7711115476743303,0.269185104275821,red,141.28050238531716
373,0.05378754730814439,0.24429847008138394,red,58.626154418413236
374,0.11885093385920498,0.3617522872117731,red,145.58825063275015
375,0.08357783489289516,0.7252287201540981,red,155.6445534694364
376,0.8605357280853914,0.08399452595797097,red,24.33339132492831
377,0.8112177451399553,0.7709200046201937,red,25.466152468343537
378,0.2804562960962529,0.5442129543661375,red,179.01965321619943
379,0.5931182915509942,0.3723031056752577,red,55.77958863010639
380,0.09625271408826208,0.7898152362717049,red,166.95609106838447
381,0.9667141800528367,0.2710767023960535,red,14.591123032761155
382,0.3949093344432917,0.9724629609513734,red,141.7064822487664
383,0.6611600225687915,0.4151277711238228,red,136.98874781876216
384,0.8391880383551942,0.9143327608141546,red,4.550972568142253
385,0.7892508975073264,0.5607489153464718,red,175.10671630410553
386,0.5296472236479765,0.14144037000256104,red,121.84659780509035
387,0.6224276546925861,0.4160287863279313,red,78.91197880478235
388,0.9740365537036203,0.7141618034498526,red,39.12768775730151
389,0.6138106697434418,0.2266902246979342,red,146.4453975882459
390,0.04013558757954161,0.27609112520383505,red,42.38946501928038
391,0.2839455929949938,0.5433359934694134,red,101.8763398103542
392,0.8078450720294281,0.5457913960303926,red,35.15737329863842
393,0.8505634836187904,0.509587167472434,red,86.60556160682103
394,0.18142664255759977,0.784530139748006,red,121.57430335470482
395,0.8060278305917145,0.6327474667813962,red,167.88979053570122
396,0.18371736951675566,0.024293490720595612,red,9.364730656257825
397,0.6818856816761708,0.8796087714322566,red,98.44804630465691
398,0.6943510248418986,0.9235023401457283,red,151.0696872643615
399,0.8604550508351216,0.7222415836434758,red,171.7083154406875
400,0.2505727842971198,0.29392020194890633,red,146.1295008172512
401,0.706206908367834,0.5786297413217315,red,176.40478032021346
402,0.5909176871795248,0.39847645084527517,red,57.83776861075387
403,0.6528951004998942,0.4344233745594752,red,78.1535799386555
404,0.009042436570116386,0.45644695676671376,red,183.42222959756646
405,0.7042523474146867,0.9020898404893507,red,118.10024406144774
406,0.8165914273401081,0.4294326928504403,red,135.63024408695222
407,0.9831198620655287,0.09272758367778355,red,97.4802927932009
408,0.5713658429373508,0.4183961879114537,red,164.82031592453345
409,0.4324055662319439,0.9957081711416438,red,43.42806074712193
410,0.9218713335989511,0.671241842316489,red,17.403800768907818
411,0.7209419976289233,0.9742696215326303,red,74.88416090278753
412,0.4560351311742604,0.09261384241103165,red,183.34843403959755
413,0.09963700835581868,0.3932605907435679,red,17.653931450341844
414,0.5201098392272709,0.10323136534505295,red,100.17780142281664
415,0.792007924595077,0.6230117348162632,red,15.386417103565385
416,0.3891539025709503,0.41344594630809905,red,76.904488265945
417,0.5194196436770286,0.19284186462533037,red,28.053817279861537
418,0.6160214684002717,0.07727054228522745,red,8.986900344898153
419,0.9363983956972433,0.3870589210629003,red,34.17970660142513
420,0.08723249023923796,0.4879025402381073,red,48.50491918035962
421,0.8790484600259963,0.613190090852616,red,142.0624997944503
422,0.7658858662187772,0.5319910345476504,red,45.335583037816086
423,0.22928868322851026,0.7874145410699253,red,125.41653728258319
424,0.129679038771358,0.34701611373283714,red,19.442612655413072
425,0.6471383431839715,0.4296202804969027,red,138.7008843421479
426,0.37234892788581697,0.007627598325999352,red,73.60550191786402
427,0.3353435214044318,0.6163066262043222,red,19.102593201418607
428,0.3555372387888911,0.40841504159834985,red,137.04274840442892
429,0.609737621165292,0.570717617357863,red,172.28753445361474
430,0.5785476341124831,0.14797795587528306,red,71.48668655517834
431,0.8880962273420199,0.46954205650739445,red,116.95861872438957
432,0.11960524540545492,0.10834915502750952,red,186.6499506221244
433,0.14360156657008072,0.19361483796947332,red,164.2821829719624
434,0.5819690619678658,0.8569485990901525,red,178.96312995846674
435,0.27060308727833693,0.9027676995292038,red,190.32851229098202
436,0.06128522988268248,0.289169593999296,red,157.49841827599062
437,0.2782270646678072,0.8746174358476383,red,35.19360139276802
438,0.2916147908303739,0.5731373352457784,red,129.5122694886279
439,0.41054668694448104,0.81803492005398,red,194.47825864822624
440,0.9287419084963371,0.616993195647639,red,33.56387156557654
441,0.2816628276997861,0.29761463527610454,red,44.90974487296775
442,0.9370234380505266,0.1976039116357875,red,130.93517947676204
443,0.766316787542956,0.7058504027072984,red,37.92564416516995
444,0.9953709713920835,0.6805189218371849,red,32.08019181806498
445,0.7433518816058714,0.6016657453799636,red,132.78243124404156
446,0.5631180247783355,0.15745309918597872,red,117.29980429285882
447,0.7857818468677502,0.09418897598038278,red,79.90682565396045
448,0.4754295321286258,0.5385899249433851,red,17.18443814609214
449,0.882209783679559,0.40857612585261016,red,31.69115647299259
450,0.3445133225706726,0.28824913709096744,red,106.3914405614018
451,0.7909479265223696,0.1962897620627595,red,37.95503455965989
452,0.6818913099461827,0.7958484813793577,red,195.95590197883809
453,0.21284395261663358,0.6467048324254749,red,40.75517653385514
454,0.5531582082345089,0.4862805516550941,red,81.68323712863852
455,0.5266965413777775,0.8157891928631567,red,116.16733174138992
456,0.5543912093217238,0.32188647020269345,red,8.52871590927502
457,0.8733922119385049,0.2937407411623717,red,169.15626434454487
458,0.850681045308658,0.6953827401647479,red,124.71046928901781
459,0.5312709280385951,0.8964639436253458,red,54.82903089390756
460,0.09579313544042412,0.048520741347812923,red,48.15966867610049
461,0.26381469234500854,0.9188126881689107,red,111.81812720983586
462,0.9016113537613953,0.8617872246862637,red,190.6691736075447
463,0.6980343730190327,0.5035794305819735,red,87.47898828893923
464,0.16998267195592098,0.2966872522221382,red,176.06666255206454
465,0.36294533521911365,0.5148094539953048,red,17.99724281773085
466,0.05250730499806289,0.19534227779308644,red,100.21781524534678
